"sid","recommend_mode"
"1388203","7"
"460242","2"
"1403041","1"
"1375920","1"
"422124","7"
"2069596","2"
"1374886","2"
"1128987","1"
"1344769","7"
"1445029","7"
"1414788","1"
"448521","7"
"1127514","5"
"1384849","7"
"435062","7"
"2060232","2"
"458209","2"
"437533","2"
"1390999","2"
"1256544","7"
"1426944","2"
"1353565","1"
"1416636","5"
"1108446","7"
"2055294","5"
"1371613","1"
"1427425","1"
"1119392","2"
"461965","5"
"1274858","7"
"1255891","2"
"447941","2"
"444733","2"
"1125582","1"
"1251684","2"
"1438878","9"
"1138242","2"
"1281893","1"
"1414578","5"
"1138755","1"
"1140871","7"
"1367358","2"
"1388266","2"
"2078169","1"
"1412239","7"
"2057443","2"
"1135372","1"
"1370947","2"
"1345775","7"
"1338876","1"
"1243830","2"
"2075974","2"
"466693","7"
"1374059","7"
"1263827","2"
"1140941","1"
"1416296","7"
"1126076","2"
"459599","5"
"1370392","2"
"1127157","2"
"1252312","2"
"1402717","5"
"1379913","1"
"456191","1"
"1359509","2"
"2078330","2"
"1348533","2"
"1377222","1"
"1359965","5"
"2063957","2"
"421611","7"
"469535","5"
"1243995","2"
"1371361","9"
"1343026","2"
"1260701","2"
"1366860","2"
"1364986","2"
"1400285","2"
"447709","2"
"1268677","2"
"1435557","7"
"2064077","2"
"456325","5"
"1366094","1"
"1437118","2"
"1113903","7"
"1277933","2"
"1331450","1"
"1332081","5"
"2063964","7"
"2071779","2"
"1343174","1"
"1439373","2"
"469240","9"
"1417744","2"
"1348696","7"
"1441028","2"
"2067347","2"
"1399294","7"
"1246043","7"
"1340305","1"
"444996","2"
"446505","9"
"1369392","5"
"451247","2"
"2072055","1"
"1361396","2"
"2063535","5"
"1346446","2"
"1394007","7"
"1345923","7"
"1285342","2"
"458682","2"
"1137947","2"
"1397639","2"
"1256102","2"
"1405823","2"
"1400971","1"
"1118736","7"
"467035","7"
"1268537","9"
"1142108","9"
"438330","2"
"1374246","2"
"1404021","1"
"467850","5"
"428557","1"
"464380","7"
"469175","7"
"1447153","2"
"1406209","1"
"2060564","9"
"430272","2"
"461425","2"
"1351898","2"
"1353603","1"
"1123203","9"
"454645","1"
"1246388","9"
"1120089","5"
"1108393","7"
"1379973","9"
"1445533","1"
"1280232","5"
"1277169","9"
"1423322","2"
"1400123","2"
"1437780","7"
"1417987","5"
"433268","9"
"1257888","2"
"1269642","7"
"1387303","9"
"1361127","2"
"424732","2"
"1145927","9"
"1445801","1"
"1263464","9"
"454091","7"
"1137312","7"
"428811","7"
"2039492","2"
"1401523","7"
"1134938","7"
"1381225","2"
"2047807","2"
"2059207","7"
"427257","7"
"436574","7"
"1384450","7"
"1368994","7"
"1391064","1"
"1440694","2"
"1343728","1"
"1424456","2"
"1367918","7"
"1419390","2"
"1398780","1"
"1388773","7"
"1448365","5"
"2068731","2"
"1416861","9"
"448857","2"
"1112326","2"
"459811","9"
"1408259","2"
"1402729","1"
"1144116","1"
"1395059","2"
"1412445","7"
"1109264","2"
"1328702","2"
"1276436","1"
"1133890","2"
"424924","2"
"421449","2"
"2035734","7"
"1401597","7"
"1256055","2"
"1424680","7"
"468665","9"
"444364","1"
"1341516","2"
"1114683","1"
"1361826","1"
"1128780","2"
"1447699","7"
"1138715","1"
"1271681","1"
"2056216","2"
"1357825","2"
"1135852","5"
"458670","1"
"1113387","5"
"1419491","7"
"1359713","7"
"1444421","2"
"1142903","7"
"1268205","2"
"1361931","9"
"1141491","2"
"1279018","2"
"2037992","1"
"2068361","7"
"1442725","5"
"1371773","2"
"452255","1"
"1263293","2"
"1418244","1"
"2060334","2"
"442892","7"
"456469","9"
"1130456","2"
"2077664","7"
"1136104","1"
"2050670","2"
"1247017","7"
"1439219","7"
"1140367","2"
"459206","7"
"2040471","5"
"1260005","1"
"1427029","2"
"2056473","1"
"1383316","2"
"461013","7"
"1278154","7"
"2052883","1"
"1273554","1"
"1394413","7"
"1370506","5"
"1279336","7"
"1366391","2"
"1360938","2"
"1442976","2"
"447483","7"
"1373869","2"
"1375053","1"
"426474","2"
"451944","7"
"1110876","5"
"1264033","1"
"447573","7"
"1275323","7"
"1132163","2"
"1373928","2"
"1128228","1"
"2036814","0"
"469715","7"
"420379","2"
"1339615","9"
"1354005","2"
"1250697","5"
"1120793","2"
"2045966","2"
"451608","2"
"1119717","2"
"2038706","1"
"2063415","1"
"1142654","2"
"1412125","2"
"1359089","7"
"2066314","5"
"1433771","5"
"1115468","1"
"1409407","1"
"1265585","2"
"461906","2"
"1409640","9"
"1396816","2"
"1251842","1"
"1449320","2"
"1138879","2"
"469700","7"
"428797","2"
"1137762","2"
"1341849","5"
"1380386","7"
"1257232","7"
"1144000","5"
"445361","2"
"453196","2"
"1270227","2"
"1403583","5"
"452106","1"
"1143291","7"
"1429254","2"
"1243752","2"
"1361732","2"
"1404156","9"
"438590","2"
"2066044","2"
"1367762","2"
"1442150","2"
"1263099","5"
"1254270","1"
"1242349","7"
"1337057","2"
"1413818","5"
"441295","1"
"1431319","2"
"1146368","2"
"2048811","2"
"1398936","2"
"1360230","2"
"1269914","5"
"1437885","2"
"1355061","1"
"422060","2"
"1336131","1"
"1330453","7"
"2073745","1"
"1127097","2"
"469954","2"
"1376778","2"
"1367777","7"
"1395174","2"
"1402586","7"
"1354252","5"
"1259175","7"
"1129231","1"
"1416374","7"
"1285234","7"
"1330661","2"
"427572","9"
"439663","2"
"438158","2"
"1143068","1"
"2039983","7"
"1273975","7"
"457660","5"
"1139896","5"
"2042988","2"
"1405957","7"
"1264667","9"
"1264006","9"
"1362519","2"
"461311","2"
"1402131","2"
"1447354","2"
"1135745","7"
"1330389","7"
"1284633","2"
"1428448","9"
"1368261","7"
"2040880","7"
"1347574","2"
"1269521","1"
"465603","1"
"1139063","2"
"1407430","2"
"459098","2"
"1138128","9"
"1242382","2"
"1136633","2"
"2041086","2"
"1284895","1"
"1380358","2"
"1126900","5"
"1350143","7"
"1421113","2"
"1110927","2"
"2055984","9"
"1258791","9"
"1248098","7"
"438805","1"
"441771","2"
"1129173","7"
"420191","2"
"1120732","5"
"1364227","2"
"1141098","2"
"454349","9"
"436980","2"
"2061114","5"
"1363646","2"
"1334515","9"
"1411405","1"
"2064067","1"
"1419961","9"
"1111081","7"
"429987","7"
"2079107","2"
"422154","1"
"1251837","1"
"1382585","2"
"1247386","1"
"1111757","7"
"434418","1"
"1124693","2"
"1422049","2"
"436057","5"
"464106","2"
"1409312","2"
"440690","2"
"431418","2"
"1241851","9"
"422999","7"
"1265610","2"
"2043906","5"
"1283232","9"
"1345925","9"
"446755","9"
"465686","5"
"2052728","2"
"463996","7"
"1408153","2"
"1419915","2"
"1375440","5"
"1127182","7"
"1244211","1"
"1348731","2"
"426912","5"
"1330429","2"
"1377360","2"
"1389647","7"
"1435625","2"
"436295","7"
"1267169","2"
"1253718","2"
"1414228","2"
"1385847","9"
"1410354","7"
"471380","2"
"2074014","7"
"1119441","1"
"436183","9"
"1406546","2"
"1117756","2"
"1386076","1"
"1367466","2"
"1370172","7"
"2052324","2"
"1422769","7"
"1367184","2"
"1357498","7"
"1444055","2"
"1121350","2"
"1420597","2"
"425411","7"
"1446685","2"
"1254965","9"
"2060648","9"
"2057422","9"
"1440634","9"
"1435167","7"
"1391487","9"
"1346854","2"
"1143248","7"
"1254850","1"
"1385944","1"
"433059","2"
"1424675","7"
"1371688","9"
"1448466","1"
"1386651","2"
"2060829","2"
"1408840","2"
"1368063","2"
"1416805","2"
"2070479","2"
"1425268","5"
"2069161","2"
"1384302","1"
"420474","7"
"1122578","2"
"1335675","1"
"1253038","2"
"1260237","2"
"1281688","7"
"1241588","2"
"1333737","2"
"1433142","1"
"459158","2"
"1410547","2"
"1435687","2"
"1356285","2"
"1329816","2"
"1132040","2"
"1348620","1"
"1273225","7"
"1115905","2"
"1419612","2"
"1353734","2"
"470980","2"
"1253952","7"
"1281292","1"
"1434598","2"
"1139068","2"
"1387682","7"
"1250540","2"
"1282461","9"
"1246094","1"
"1361143","2"
"2064419","1"
"1365949","9"
"470762","2"
"1358275","5"
"1122301","2"
"1283957","9"
"1356346","2"
"1270341","1"
"1351150","2"
"1245312","1"
"422672","7"
"1355088","9"
"1346178","9"
"1376285","2"
"1370797","2"
"446983","9"
"1138881","7"
"1431893","1"
"2062699","9"
"1269239","7"
"1407742","1"
"1245725","1"
"466389","2"
"1398120","9"
"1120401","2"
"2076177","1"
"444594","7"
"1247951","2"
"1350087","2"
"1329854","9"
"1259398","2"
"441445","2"
"1365743","2"
"1446915","9"
"463495","5"
"1442984","2"
"1414234","7"
"1347850","2"
"2068887","2"
"1376776","7"
"1393866","5"
"1354333","9"
"1383128","7"
"1442951","2"
"1384522","2"
"1379127","7"
"1394540","2"
"446700","2"
"457102","7"
"1443754","2"
"1271109","1"
"432066","5"
"1108000","2"
"1439426","9"
"1400347","2"
"1428158","2"
"1383610","2"
"1419477","2"
"431787","1"
"1261285","5"
"1279813","1"
"1385097","2"
"1377516","2"
"1279610","5"
"431891","7"
"1388062","1"
"2065185","5"
"442163","2"
"1272041","7"
"444355","2"
"1350129","1"
"1339673","5"
"1262223","2"
"1346433","2"
"1115441","1"
"1406041","1"
"1342055","2"
"1343805","9"
"2038086","2"
"436195","2"
"1446970","2"
"1344383","2"
"458075","2"
"1131850","2"
"443572","2"
"1379848","5"
"1145300","7"
"437719","2"
"1107959","7"
"1271008","2"
"2045856","2"
"1386791","7"
"1409562","9"
"1272669","1"
"1341349","1"
"1381436","2"
"1449414","2"
"2074071","2"
"446346","2"
"1336013","2"
"2058062","5"
"471051","9"
"1391514","2"
"443524","2"
"1253913","9"
"1397019","2"
"1132568","2"
"1413834","2"
"1441851","2"
"1402049","2"
"1257025","7"
"2063809","2"
"436069","7"
"1357750","1"
"1428757","1"
"1277586","2"
"1143545","1"
"1279510","5"
"1374973","2"
"1257165","2"
"1382420","7"
"467987","2"
"1368451","2"
"1435306","2"
"1431598","5"
"1443701","2"
"2037747","7"
"1120894","1"
"1333817","9"
"1272591","2"
"1382399","2"
"1111063","2"
"1118104","1"
"2078094","5"
"1283994","5"
"1443347","2"
"1377092","9"
"444989","2"
"464184","5"
"451999","9"
"1254197","7"
"437599","9"
"2076145","5"
"1116054","5"
"1123666","2"
"1265116","5"
"1421679","7"
"1269670","7"
"440548","7"
"1362418","2"
"2056802","1"
"436679","1"
"2051163","1"
"466359","5"
"1366948","7"
"461048","5"
"1145660","5"
"1119111","2"
"1338426","2"
"1140639","2"
"1333645","2"
"1261189","1"
"1107595","2"
"1109062","2"
"1371760","2"
"465572","9"
"1265964","7"
"2044492","2"
"1116718","2"
"1432782","7"
"466958","2"
"2063203","2"
"1347046","2"
"466998","2"
"1367896","1"
"1268035","2"
"1347380","9"
"1397003","7"
"1389304","9"
"1124255","1"
"1119278","1"
"1424467","1"
"1259470","5"
"2072646","2"
"1276547","1"
"1427487","0"
"1283558","5"
"1283410","2"
"1130472","2"
"1271810","7"
"426768","2"
"1416344","0"
"1439367","2"
"1118098","1"
"436738","2"
"465407","7"
"1356959","2"
"2047480","7"
"1406208","7"
"1329755","2"
"1260843","5"
"1446694","7"
"467765","1"
"1119988","7"
"421039","7"
"444381","7"
"1122294","9"
"430065","2"
"1126476","7"
"1134565","7"
"1110490","7"
"1362362","2"
"1449374","2"
"1348599","1"
"468666","1"
"1143849","1"
"1272350","7"
"1358360","7"
"1126338","1"
"1379326","2"
"1360092","2"
"1374531","2"
"463801","2"
"1386652","2"
"1242402","5"
"1359712","7"
"468883","7"
"2036903","2"
"2049792","7"
"1407254","2"
"1362149","2"
"1270911","5"
"447872","5"
"1358344","2"
"1391235","2"
"1106856","7"
"1112957","2"
"1263940","2"
"1262381","9"
"1125470","2"
"1331038","7"
"423920","2"
"421317","7"
"1366095","2"
"1365958","1"
"2050216","1"
"1282241","2"
"1276108","5"
"1244353","5"
"1138772","1"
"426941","2"
"1330516","2"
"1448795","2"
"1261735","1"
"1268140","1"
"1254674","9"
"1247927","7"
"1383780","9"
"467358","2"
"1435080","2"
"1145650","5"
"1255999","2"
"427325","1"
"435378","2"
"1269004","2"
"1372065","2"
"1119299","2"
"462506","2"
"436458","7"
"1145470","7"
"1135590","9"
"453457","1"
"1362043","2"
"2057165","7"
"1329154","1"
"1403595","2"
"1383112","2"
"1441658","7"
"1343372","2"
"1263299","2"
"1432022","1"
"1420451","1"
"1117605","7"
"1109437","1"
"1420646","2"
"456600","1"
"1349499","9"
"1380042","9"
"1373022","5"
"2064376","9"
"1445004","7"
"1279894","9"
"1145000","7"
"1430028","7"
"1421662","1"
"1371582","1"
"2067250","2"
"1350418","2"
"1135047","2"
"462847","5"
"1371108","2"
"2070103","1"
"1419020","2"
"1387483","7"
"2080665","5"
"1367935","1"
"1271232","1"
"1256383","2"
"1142951","2"
"1275669","1"
"444229","2"
"1415739","7"
"439190","2"
"452585","1"
"1133838","9"
"1143254","7"
"1126974","2"
"1273761","2"
"1136745","5"
"1399836","5"
"420180","7"
"1399844","7"
"1372735","1"
"434206","7"
"1278965","9"
"424772","2"
"1333047","1"
"1330236","7"
"1449763","1"
"1373771","2"
"1415078","2"
"1143907","9"
"1394950","7"
"432936","2"
"1416334","2"
"1382333","5"
"2045228","7"
"2040575","2"
"1110936","1"
"439426","7"
"1135721","2"
"1380190","7"
"2078869","7"
"430424","7"
"458729","1"
"1419642","2"
"1279723","9"
"420204","1"
"1128382","2"
"423528","2"
"1431152","2"
"466337","2"
"1353547","7"
"1395996","2"
"1423075","7"
"1351274","1"
"1435320","2"
"1247150","5"
"1405451","5"
"1143510","5"
"1440711","7"
"444258","2"
"1434144","2"
"1411528","2"
"1383060","7"
"1242511","5"
"2070259","2"
"1403610","2"
"1144654","1"
"459602","7"
"1332525","2"
"2035530","1"
"1272705","7"
"1403942","7"
"1395116","2"
"424872","2"
"442476","2"
"2049141","1"
"1264930","2"
"1261870","7"
"1405885","2"
"1341877","1"
"1254087","7"
"1265019","2"
"465165","2"
"1133314","2"
"1377211","9"
"1274985","1"
"462226","2"
"467259","1"
"1244681","2"
"1445046","5"
"1268012","9"
"1356677","7"
"1284867","2"
"1424987","9"
"1135603","2"
"427986","7"
"1251848","2"
"451729","5"
"464039","9"
"1135455","5"
"1329645","5"
"1387751","2"
"458631","1"
"1403126","1"
"1366029","7"
"1133291","7"
"1143556","5"
"2074786","2"
"1138043","2"
"1138012","7"
"1380912","2"
"1420785","5"
"1139751","2"
"461197","7"
"1253661","7"
"1448290","2"
"1255325","2"
"2056879","9"
"1271326","2"
"1258673","2"
"447390","2"
"1276131","2"
"1390175","2"
"1442530","1"
"1140271","2"
"459060","7"
"1137216","2"
"1249217","2"
"2064064","2"
"448445","7"
"453994","2"
"1276911","2"
"2071081","9"
"1262899","7"
"465924","1"
"1447953","7"
"1417426","5"
"1415142","2"
"423539","1"
"1409402","7"
"1249364","5"
"467613","2"
"1114890","1"
"1423194","9"
"1116041","7"
"1384864","9"
"1367156","7"
"1251459","7"
"1390393","7"
"1364092","9"
"1431984","7"
"2035981","7"
"1131861","2"
"1428865","1"
"2072274","7"
"1135485","9"
"1335015","2"
"469545","1"
"1385393","5"
"1438725","5"
"1261724","7"
"1255298","1"
"1123456","1"
"1332127","1"
"1115039","7"
"1271288","2"
"1413903","7"
"1284722","2"
"1253863","7"
"1375679","1"
"456197","2"
"1439938","1"
"1387912","2"
"1272445","7"
"1242396","1"
"452130","2"
"1437258","2"
"1360791","2"
"1421546","2"
"1116949","7"
"1106807","7"
"1138197","2"
"1433851","2"
"1440215","2"
"1255387","1"
"1356110","2"
"1347122","2"
"1344340","2"
"1402118","9"
"1334095","2"
"437140","2"
"1397602","1"
"1361716","2"
"436590","2"
"1260576","2"
"1383982","5"
"1354058","7"
"1120799","1"
"1139337","1"
"421919","1"
"1433965","2"
"2077455","2"
"1141367","1"
"1448976","2"
"1445737","1"
"1420920","5"
"2080408","2"
"1446009","2"
"430642","2"
"2036065","2"
"460105","9"
"1378839","5"
"1110880","1"
"1273565","1"
"1416120","1"
"1414409","2"
"1254281","5"
"1416059","5"
"467466","1"
"438413","7"
"1271401","2"
"1436370","5"
"1145063","5"
"1332168","2"
"1390080","2"
"1330566","9"
"1265094","2"
"1256386","2"
"1420656","9"
"1423284","7"
"1242535","2"
"1346845","2"
"1131908","1"
"1438984","1"
"432876","2"
"1398571","1"
"1275795","2"
"1265796","9"
"1423221","2"
"443307","9"
"1365742","2"
"1356999","2"
"1381272","2"
"1370653","2"
"2044961","2"
"446954","9"
"1253594","7"
"2037693","1"
"444270","1"
"1400696","2"
"2065325","1"
"425261","9"
"1250603","7"
"1334949","2"
"422021","1"
"1257508","2"
"1402863","2"
"1137326","2"
"434953","2"
"2041337","2"
"1369934","2"
"1422694","2"
"1263287","5"
"1145065","2"
"1372408","2"
"1114511","2"
"2061130","2"
"1356941","2"
"1267130","2"
"461919","2"
"424836","9"
"1268548","2"
"1406140","5"
"1133561","2"
"1370962","7"
"432975","7"
"470265","1"
"1356526","2"
"1118008","2"
"440903","1"
"436895","5"
"1420576","2"
"1253838","7"
"1345353","7"
"1281429","2"
"1119652","7"
"1361276","9"
"435885","2"
"1278478","7"
"1418467","7"
"1262983","2"
"1386476","2"
"1264821","7"
"1427653","7"
"1275371","7"
"1245683","2"
"1126083","5"
"1332195","2"
"455337","7"
"1273142","5"
"1121774","1"
"469123","2"
"2041069","2"
"447487","2"
"464686","2"
"1344394","1"
"2040817","7"
"1374282","7"
"1244157","2"
"425705","7"
"1411311","2"
"1385582","7"
"1125064","1"
"433354","2"
"1365454","7"
"1108447","2"
"1265989","5"
"1418998","2"
"1410188","9"
"1282155","2"
"1404391","2"
"1428228","2"
"425387","2"
"1401767","2"
"1250247","2"
"1339834","7"
"1433870","9"
"1341396","2"
"1273875","2"
"1259315","5"
"1131099","1"
"1113239","2"
"1410065","5"
"451381","2"
"1436414","7"
"1404703","7"
"2046498","7"
"439765","1"
"1434161","1"
"2080891","2"
"2037717","7"
"1265717","1"
"1122128","9"
"1427162","7"
"1282755","1"
"422464","1"
"1440234","2"
"1348605","2"
"464531","7"
"1381404","1"
"1409138","9"
"1143805","9"
"453835","7"
"1377312","2"
"464274","2"
"2061091","9"
"1136061","2"
"1441749","5"
"1359464","1"
"1429600","2"
"1343855","2"
"2078328","1"
"450804","2"
"1443841","2"
"1377423","7"
"462111","2"
"1380604","2"
"1330891","1"
"1280126","7"
"1254215","1"
"2049454","7"
"1379350","9"
"1420332","2"
"1259962","9"
"1399437","5"
"1275532","2"
"1444651","7"
"1397221","2"
"426824","7"
"470740","2"
"441293","7"
"470968","5"
"1138166","2"
"471564","5"
"1145022","2"
"1133637","2"
"1391351","1"
"1272695","1"
"440277","9"
"1356300","2"
"471327","5"
"1391665","2"
"423144","5"
"2066553","2"
"444939","2"
"1446874","9"
"1384577","7"
"1276105","2"
"459603","7"
"2072271","2"
"1337382","7"
"1419910","7"
"1372692","2"
"1283078","7"
"1278782","2"
"452984","5"
"1438394","1"
"2081033","1"
"1246540","1"
"470742","5"
"1129347","7"
"1334584","5"
"1386867","5"
"1362952","5"
"1435171","2"
"1251967","7"
"1348528","2"
"1360028","5"
"460277","2"
"1281235","2"
"441812","2"
"1368856","2"
"1391740","2"
"1402368","1"
"457146","1"
"428685","9"
"1122252","7"
"1277968","1"
"435149","2"
"445068","1"
"1380332","2"
"1433972","7"
"1360642","5"
"446049","7"
"2047964","5"
"1337944","9"
"452439","2"
"1419852","2"
"1416883","7"
"1248305","5"
"438973","2"
"1368311","7"
"430850","1"
"1376993","7"
"1126118","2"
"1368681","2"
"446921","7"
"1338616","2"
"1137795","1"
"1282735","7"
"1270518","2"
"1111822","7"
"454785","9"
"1425114","2"
"1429627","9"
"1122679","2"
"471069","9"
"464849","2"
"1106891","1"
"1114408","7"
"1351954","7"
"1363665","2"
"1334682","2"
"1141850","1"
"1370786","2"
"2038474","7"
"1338648","2"
"1388290","5"
"1126437","2"
"422794","5"
"422018","2"
"426008","5"
"1396630","7"
"463411","2"
"1351230","2"
"1370203","2"
"1444583","1"
"1131922","1"
"2051421","1"
"1442953","9"
"1351043","1"
"1388832","2"
"2037415","7"
"435457","2"
"2078920","2"
"1120929","2"
"1371356","1"
"1355966","2"
"1334631","9"
"1435977","9"
"1363899","1"
"442570","2"
"1270613","2"
"1108184","2"
"1143280","2"
"1131507","2"
"1376519","5"
"447332","2"
"1142225","9"
"467559","2"
"429877","2"
"1407804","5"
"1334598","2"
"1356937","5"
"1441782","5"
"1246055","1"
"1256052","9"
"1408763","5"
"1245525","1"
"1383702","1"
"1409767","2"
"1284457","2"
"1268451","9"
"1334787","1"
"1331071","2"
"459911","1"
"1130778","1"
"1431170","2"
"2070502","2"
"1439835","2"
"1388750","2"
"1407555","7"
"1125650","9"
"1441036","2"
"1392094","2"
"2057410","5"
"1142213","1"
"454657","1"
"1349571","2"
"1136753","5"
"1270560","1"
"1337287","2"
"1143290","1"
"1341137","2"
"1368260","1"
"446543","9"
"461371","9"
"2065230","2"
"1390109","2"
"1272110","2"
"1448072","7"
"2070690","2"
"1144800","2"
"435297","7"
"1357011","9"
"1284136","1"
"1249880","2"
"467150","9"
"432315","2"
"1444413","2"
"1143846","2"
"1143796","2"
"2051519","2"
"1399298","7"
"1284147","2"
"1430234","1"
"1404713","2"
"443914","2"
"1399936","2"
"1120787","2"
"1413923","5"
"1409567","2"
"1377153","7"
"470260","5"
"1108198","1"
"468396","5"
"1417685","7"
"1268718","1"
"460246","5"
"1118819","9"
"1264510","2"
"1404125","7"
"1340129","1"
"1366434","1"
"1411603","2"
"1385934","2"
"1137641","7"
"2074371","1"
"1346659","7"
"2040392","9"
"1334365","7"
"1354003","2"
"1261969","2"
"424102","5"
"1269498","7"
"1431595","5"
"1258721","7"
"1422085","2"
"1265617","5"
"1370362","2"
"1121027","2"
"1408025","2"
"430546","9"
"467860","5"
"439969","9"
"1369518","7"
"1107852","7"
"427694","7"
"1261386","2"
"1447884","2"
"1410446","9"
"1334076","7"
"456293","7"
"1107913","2"
"1118010","9"
"1262072","2"
"1402643","2"
"1120423","7"
"1348504","1"
"1402467","5"
"1419356","1"
"1400061","7"
"1127549","2"
"1371026","7"
"431478","7"
"452570","1"
"1272654","7"
"1420093","7"
"464096","2"
"1132087","1"
"1256538","7"
"2065783","2"
"1272989","9"
"1276516","9"
"1246712","2"
"1414665","2"
"1283264","2"
"1270073","1"
"1445121","2"
"1432150","7"
"1363121","2"
"1115571","2"
"422118","9"
"2045866","7"
"2055686","7"
"1402250","2"
"1262848","9"
"1115750","2"
"2045054","5"
"1371726","9"
"1368326","1"
"1414041","5"
"2070442","2"
"1446382","9"
"444712","9"
"1118181","2"
"1378822","1"
"2077320","2"
"1426758","2"
"1120696","2"
"1443628","7"
"1145749","7"
"1282048","2"
"425824","2"
"468369","1"
"1405691","9"
"428142","1"
"1410720","5"
"454849","2"
"1414436","2"
"1253936","9"
"2072729","2"
"1442975","9"
"1356031","7"
"1391102","7"
"1262769","2"
"2077480","2"
"1392009","2"
"1364629","5"
"1360925","2"
"1407238","1"
"1122635","7"
"427997","7"
"2048342","5"
"1381934","2"
"1434461","1"
"1247942","1"
"1144623","1"
"1368112","7"
"2079615","1"
"1264443","7"
"461910","7"
"442167","2"
"1359815","2"
"1427325","2"
"1427033","2"
"1389398","7"
"1385413","2"
"1336005","7"
"1259934","2"
"1276192","2"
"1356419","7"
"429483","9"
"2055299","1"
"1414351","9"
"1339771","2"
"1254624","5"
"1415703","2"
"1434158","2"
"1126634","2"
"441615","2"
"1424352","2"
"1367942","5"
"2038778","2"
"1429215","7"
"1363741","1"
"1358677","5"
"1135602","9"
"454190","1"
"1118045","7"
"1279761","1"
"1431532","7"
"1377747","7"
"1253955","2"
"431933","2"
"456086","2"
"1258523","1"
"1398586","7"
"1273251","5"
"2047794","1"
"446278","9"
"1414559","1"
"1133974","9"
"1135378","2"
"426347","1"
"1418285","7"
"2068164","2"
"1390894","9"
"422073","1"
"1273486","2"
"2069198","2"
"2054607","5"
"458154","7"
"1404742","2"
"1261427","2"
"1248800","2"
"1251878","9"
"459933","2"
"1395736","9"
"1358949","1"
"1280604","5"
"1274358","2"
"1407871","5"
"1264639","1"
"439477","2"
"436323","2"
"1117132","2"
"1272945","1"
"1372388","2"
"434099","2"
"1252934","2"
"1257476","2"
"1336158","2"
"1121524","2"
"1106707","2"
"1341175","5"
"1391865","7"
"1420790","2"
"1348718","2"
"1379644","1"
"1267870","2"
"1275913","2"
"432708","2"
"1116371","1"
"1377022","9"
"1383974","1"
"1439822","2"
"1141088","2"
"2048869","7"
"1449256","1"
"1262781","1"
"1419488","1"
"1108264","2"
"1278318","7"
"1107402","2"
"440635","2"
"1263035","7"
"459710","7"
"455520","7"
"439421","5"
"1273548","9"
"1256516","2"
"1251793","2"
"1112885","5"
"431286","5"
"447240","2"
"1446506","7"
"466256","2"
"1385158","2"
"1262638","2"
"1419908","2"
"1129349","7"
"1364401","7"
"1120192","2"
"1426229","5"
"440127","7"
"1331048","2"
"428727","2"
"1254167","2"
"1245756","2"
"1406422","5"
"1392389","7"
"459719","9"
"1132196","2"
"1403166","2"
"1359893","2"
"1416508","7"
"1387816","2"
"1246484","2"
"462660","1"
"1336357","7"
"435398","7"
"432642","1"
"2064515","7"
"1350485","2"
"1140338","2"
"1344414","5"
"1144357","7"
"1376433","9"
"1133796","7"
"1372625","2"
"1440689","2"
"1380079","2"
"1378917","1"
"1389415","7"
"442859","2"
"1280073","9"
"1397128","2"
"451295","1"
"441259","2"
"422530","5"
"1111574","2"
"426669","5"
"471239","7"
"438831","5"
"1343991","1"
"1400037","1"
"1135880","7"
"425499","2"
"1369218","2"
"1254822","2"
"1419616","2"
"1138307","2"
"1367749","7"
"1133295","7"
"2051442","2"
"1274478","7"
"430606","2"
"1442266","1"
"1120789","2"
"453697","1"
"1137299","1"
"1123491","2"
"1387166","9"
"1109662","2"
"1450032","2"
"436591","2"
"460072","7"
"1329985","2"
"459257","2"
"1368545","2"
"1259343","7"
"1391272","2"
"448047","2"
"1125080","9"
"2036971","7"
"1283982","1"
"460078","9"
"1448344","2"
"1381156","9"
"1135803","2"
"1449760","1"
"1263037","2"
"2054756","1"
"459059","2"
"2075715","1"
"2050145","2"
"447698","5"
"2062203","9"
"1398086","2"
"1145622","1"
"2066030","2"
"1374780","1"
"1380323","2"
"431482","2"
"1447585","7"
"421087","2"
"422661","2"
"1128906","7"
"444106","1"
"1267992","2"
"438749","2"
"1250840","7"
"1120952","2"
"1365085","2"
"1268285","1"
"1121346","7"
"1429268","7"
"1353372","7"
"1285634","2"
"462134","1"
"1117197","7"
"1447062","7"
"1246072","7"
"1386746","2"
"1111114","7"
"1374224","7"
"1383362","7"
"1344701","2"
"1392239","7"
"1408648","7"
"1422044","1"
"1130560","2"
"1376796","2"
"1402001","2"
"1245501","2"
"1144447","5"
"1265856","2"
"1107756","7"
"1374624","2"
"1365940","1"
"1404512","2"
"1282524","5"
"2046876","2"
"1136568","2"
"1341445","2"
"1141402","9"
"1437167","7"
"1136555","1"
"428876","2"
"433308","7"
"1368893","5"
"1384649","9"
"421782","1"
"1389362","2"
"1358883","2"
"1356189","2"
"1136528","2"
"1143787","2"
"2037692","7"
"431435","7"
"1108838","7"
"1345054","9"
"1271858","2"
"1145235","9"
"1372846","1"
"461903","7"
"1125563","2"
"1272015","2"
"1373792","2"
"1339791","9"
"1118634","7"
"1399602","9"
"1344085","2"
"1107957","1"
"1402549","2"
"2055225","2"
"1411344","2"
"452113","1"
"1140889","1"
"1385028","7"
"1434785","7"
"1284241","1"
"1402816","2"
"1404060","1"
"1364326","2"
"1121626","2"
"1383349","2"
"1249048","9"
"1120211","1"
"1370943","2"
"1252425","7"
"1348484","7"
